movie_name,year,tags
dhoomam,2023,"action adventure drama avinash wants to quit his marketing job at a top cigarette company, but it comes with consequences. pawan kumar fahadh faasil roshan mathew aparna balamurali achyuth kumar "
karma,1986,action adventure drama the bso is a british oriented group who wants to take control of india. when senior police inspector vishwa pratap singh arrests there leader dr. michael dang the authorities blast the jail...                see full summary » subhash ghai dilip kumar nutan naseeruddin shah jackie shroff 
satyam shivam sundaram: love sublime,1978,"drama musical romance rupa (zeenat aman) grew up being cursed as ""unlucky"" in her birth village. her mother died during childbirth, then a kitchen accident leaves half her face disfigured. this is an artistic ...                see full summary » raj kapoor shashi kapoor zeenat aman kanhaiyalal chaturvedi a.k. hangal "
chandni,1989,drama musical romance fate leaves chandni shattered as her love rohit disappears from her life. she meets lalit and they befriend each other until rohit knocks on her door. yash chopra sridevi rishi kapoor vinod khanna waheeda rehman 
colour photo,2020,drama a tragic-comedy that is set in the 90s between two different personalities coming from different backgrounds that change their lives in a tale of love. sandeep raj suhas chandini chowdary sunil harsha chemudu 
bhouri,2016,"drama a tragic love story of bhouri, a 23-year old who is married to a 55-year old, the film highlights the exploitation of women in male dominated society. jasbir bhaati, jasbir r bhati raghubir yadav masha pour kunika sadanand vicky ahuja "
yamla pagla deewana phir se...,2018,action comedy drama an upright ayurveda practitioner is hounded by big pharmacy giants for his age-old formula that cures everything. navaniat singh dharmendra sunny deol bobby deol kriti kharbanda 
katti batti,2015,comedy drama romance a romantic comedy that follows maddy and payal's live-in relationship until a sudden turn of events creates a distance between them. nikkhil advani imran khan kangana ranaut abhishek saha suhaas ahuja 
chidiakhana,2023,"drama sport it is a coming-of-age story of a bihari boy who is embraced by residents of a marathi chawl due to his grit, imagination and especially his footballing skills. manish tiwary ritvik sahore avneet kaur rajeshwari sachdev prashant narayanan "
hari singh nalwa - champion of the khalsa ji,2022,biography add a plot manish tiwary ritvik sahore avneet kaur rajeshwari sachdev prashant narayanan 
i see you,2006,"comedy drama fantasy dr. shivani dutt lives a wealthy lifestyle in london, england with her widowed mom and a dog named kaali. she works at the thomwell hospital. one day she notices that some of her fellow ...                see full summary » vivek b agrawal arjun rampal vipasha agarwal chunky pandey boman irani "
mirch masala,1986,"drama thriller in colonial india, subedars (tax collectors) went from village to village with soldiers, often demanding more than taxes. a subedar commands sonbai, a beautiful and confident woman whose ...                see full summary » ketan mehta smita patil naseeruddin shah om puri ratna pathak shah "
khilona,1996,"drama romance after being double crossed by his boss dabla, rajkumar takes revenge on him and becomes the ruling don of the city. his arch enemy, ronny, carries out several attacks towards him but fails ...                see full summary » deepak pawar aditya pancholi shakti kapoor mohan joshi monica bedi "
gharwali baharwali,1998,"comedy on discovery of his spouse's infertility, a man starts a search for a new wife. david dhawan anil kapoor raveena tandon rambha satish kaushik "
saat uchakkey,2016,"comedy saat uchakkey is a comedy caper about 7 petty crooks blundering their way through an exciting gamut of mystery, greed, treachery and running into one riotous crisis after another. set ...                see full summary » sanjeev sharma manoj bajpayee vijay raaz aditi sharma annu kapoor "
anamika,1973,"mystery romance musical a writer rescues a young woman lying injured on the road. she awakens with amnesia, but insists that she is the writer's wife. is she the victim or the perpetrator of a devious plot? raghunath jhalani sanjeev kumar jaya bachchan iftekhar govardhan asrani "
weapon,Unknown,action sci-fi thriller add a plot guhan senniappan vasanth ravi shiyas kareem sathyaraj tanya hope 
collar bomb,2021,"action thriller a glorified cop's life is thrown into chaos as he is forced to commit a series of crimes before a suicide bomber blows up a school. as he races against time, he's confronted by an evil that is hell-bent on striking raw, primal terror. dnyanesh zoting jimmy shergill sparsh srivastav rajshri deshpande asha negi "
haqeeqat,1964,action musical war a platoon of indian soldiers encounters harsh realities while fighting in the sino-indian war of 1962. chetan anand balraj sahni dharmendra vijay anand indrani mukherjee 
rajnigandha,1974,drama romance a delhi-based woman in a steady relationship with her boyfriend is forced to come to terms with her true feelings when a job interview in mumbai brings an old flame back in her life. basu chatterjee vidya sinha amol palekar dinesh thakur rajeeta kochhar 
party,1984,drama a planned social gathering is held to commemorate divakar barve for the award he receive pertaining his contributions to indian arts and films. the social event is greeted by some important...                see full summary » govind nihalani deepa sahi ila arun raju barot mohan bhandari 
ek ladka ek ladki,1992,"comedy romance an arrogant heiress becomes amnesiac after her greedy uncle attempts to kill her. a hard-working farmer, who bears a grudge against her, impersonates her husband and brings her to his home as revenge. vijay sadanah salman khan neelam kothari anupam kher govardhan asrani "
parzania,2005,"drama history a parsi family struggles to find thier son in a genocide carried out by vested interests outfits during 2002, commonly known as gujarat riots which broke out after the godhra train burning incident. during riots more than 790 muslim and 289 hindus died and around 300 people missing in the indian state of gujarat. rahul dholakia naseeruddin shah corin nemec sarika thakur parzaan dastur "
vodka diaries,2018,"mystery thriller in the misty town of manali, acp ashwini dixit attempts to solve a series of mysterious murders happening in a single night, which might be connected to the night club, vodka diaries. kushal srivastava kay kay menon raima sen mandira bedi sharib hashmi "
phool khile hain gulshan gulshan,1978,"drama family aware that his grandson has acquired all the bad habits of a rich and spoiled brat, including womanizing and alcohol, lala ganpat rai, instructs his lawyers to make it conditional that he, ...                see full summary » sikandar khanna rishi kapoor moushumi chatterjee ashok kumar amjad khan "
meri biwi ka jawab nahin,2004,"action comedy romance ajay gets married to his childhood friend durga; who is illiterate unable to differentiate between the style of these days and that of long time ago. when ajay is given the post as police ...                see full summary » pankaj parashar, s.m. iqbal akshay kumar sridevi gulshan grover laxmikant berde "
undertrial,2007,"crime drama sagar hussain, a factory worker, is falsely accused of and imprisoned for raping his own daughters. later, when his lawyer digs deeper, the truth reveals itself to be much worse than imagined. aziz khan rajpal naurang yadav kader khan prem chopra pratima kazmi "
agni sakshi,1996,drama musical romance newly married suraj and shivangi are on honeymoon where they meet vishwanath - who claims that shivangi is his wife. partho ghosh jackie shroff nana patekar manisha koirala divya dutta 
suryaa: an awakening,1989,action drama shikarpur is ruled by gangadhar chaudhary whose known to grab lands of poor farmers and kill them if they don't agree one such victim of his crime is veer singh who gets killed leaving his ...                see full summary » esmayeel shroff raaj kumar vinod khanna raj babbar bhanupriya 
